index,date,year,manner_of_death,armed,age,gender,race,city,state,state_ID,signs_of_mental_illness,threat_level,flee,flee_encoded,body_camera
4425,2019-07-03,2019,0,1,39,1,3,Poulsbo,WA,47,True,other,Not fleeing,0,False
4426,2019-07-03,2019,0,1,26,1,5,West Des Moines,IA,12,True,other,Not fleeing,0,False
4427,2019-07-03,2019,0,1,38,0,2,El Paso,TX,43,False,attack,Not fleeing,0,False
4428,2019-07-03,2019,0,0,49,1,0,Chino,CA,4,False,other,Not fleeing,0,True
4429,2019-07-04,2019,0,1,34,1,2,Lakewood,CO,5,False,attack,Foot,1,False
4430,2019-07-04,2019,1,1,47,1,2,Roswell,GA,10,False,attack,Not fleeing,0,False
4431,2019-07-05,2019,0,1,34,1,2,West Jordan,UT,44,False,other,Foot,1,False
4432,2019-07-05,2019,0,1,58,1,5,Mountain Grove,MO,24,False,attack,Not fleeing,0,False
4433,2019-07-05,2019,0,1,17,0,5,Anaheim,CA,4,True,attack,Not fleeing,0,True
4434,2019-07-05,2019,0,0,21,1,5,Oak View,CA,4,False,attack,Not fleeing,0,False
4435,2019-07-05,2019,0,1,37,1,2,Ruskin,FL,9,False,other,Not fleeing,0,False
4436,2019-07-06,2019,0,1,43,1,1,Rosedale,MD,20,False,attack,Other,1,False
4437,2019-07-07,2019,0,1,61,1,5,Jacksonville,AR,2,True,attack,Not fleeing,0,False
4438,2019-07-07,2019,0,1,28,1,1,Pensacola,FL,9,False,attack,Car,1,False
4439,2019-07-07,2019,0,1,41,1,5,Timberville,VA,45,False,other,Not fleeing,0,False
4441,2019-07-08,2019,0,1,23,1,5,Brooklyn,OH,35,True,attack,Not fleeing,0,False
4442,2019-07-09,2019,0,1,36,1,2,Bakersfield,CA,4,False,undetermined,Not fleeing,0,False
4443,2019-07-09,2019,0,1,23,1,1,Greenville,NC,27,False,attack,Not fleeing,0,False
4444,2019-07-09,2019,0,1,26,1,5,Citrus Heights,CA,4,False,attack,Not fleeing,0,False
4446,2019-07-10,2019,0,1,32,1,1,Adelanto,CA,4,False,attack,Foot,1,False
4447,2019-07-10,2019,0,1,62,1,5,Kansas City,KS,16,False,attack,Not fleeing,0,False
4448,2019-07-11,2019,0,1,33,1,2,Jacksonville,FL,9,False,attack,Not fleeing,0,True
4449,2019-07-11,2019,0,1,32,1,5,Arpin,WI,48,True,attack,Not fleeing,0,False
4450,2019-07-13,2019,0,1,69,1,5,Tacoma,WA,47,False,other,Not fleeing,0,False
4451,2019-07-13,2019,0,0,35,1,2,Kirkland,WA,47,False,attack,Not fleeing,0,False
4452,2019-07-13,2019,0,1,46,1,5,Coleman,FL,9,False,attack,Not fleeing,0,False
4453,2019-07-13,2019,0,1,46,1,1,Orange,NJ,31,False,other,Foot,1,False
4454,2019-07-14,2019,0,1,22,1,1,Hollywood,FL,9,False,attack,Car,1,False
4455,2019-07-14,2019,0,1,20,1,1,Penn Hills,PA,38,False,attack,Foot,1,False
4456,2019-07-14,2019,0,1,30,1,1,Dallas,TX,43,False,attack,Not fleeing,0,False
4457,2019-07-15,2019,0,1,49,1,1,Baltimore,MD,20,False,attack,Not fleeing,0,True
4458,2019-07-15,2019,0,1,43,1,5,Salt Lake City,UT,44,True,other,Not fleeing,0,True
4459,2019-07-16,2019,0,1,52,1,2,Chino Hills,CA,4,False,attack,Not fleeing,0,False
4461,2019-07-16,2019,0,1,56,1,5,Porterdale,GA,10,False,attack,Not fleeing,0,False
4462,2019-07-16,2019,0,1,36,1,5,Lake Jackson,TX,43,False,attack,Car,1,False
4463,2019-07-16,2019,0,1,40,0,5,Lake Jackson,TX,43,False,attack,Car,1,False
4464,2019-07-17,2019,0,1,52,1,1,Modesto,CA,4,False,attack,Not fleeing,0,True
4465,2019-07-17,2019,0,1,35,1,5,McAlester,OK,36,False,attack,Car,1,False
4466,2019-07-17,2019,0,1,35,1,1,Birmingham,AL,1,False,attack,Foot,1,False
4469,2019-07-18,2019,0,1,53,1,2,Pueblo,CO,5,False,attack,Not fleeing,0,False
4470,2019-07-18,2019,0,1,23,1,1,Metairie,LA,18,False,other,Not fleeing,0,False
4471,2019-07-18,2019,0,1,19,1,1,Fort Worth,TX,43,False,attack,Not fleeing,0,True
4472,2019-07-19,2019,0,1,41,1,2,Pemberton,NJ,31,False,other,Not fleeing,0,False
4473,2019-07-19,2019,0,1,39,1,5,League City,TX,43,True,attack,Not fleeing,0,False
4474,2019-07-21,2019,0,1,28,0,2,Albuquerque,NM,32,True,other,Not fleeing,0,False
4475,2019-07-21,2019,0,1,28,1,1,Tacoma,WA,47,False,attack,Not fleeing,0,False
4476,2019-07-22,2019,0,1,37,1,1,Wesson,MS,25,False,attack,Not fleeing,0,False
4477,2019-07-22,2019,0,1,53,1,5,Ranburne,AL,1,True,attack,Not fleeing,0,False
4478,2019-07-23,2019,0,1,27,1,5,Asbury Park,NJ,31,True,other,Not fleeing,0,False
4479,2019-07-23,2019,0,1,31,1,1,Ross Township,PA,38,False,attack,Not fleeing,0,False
4480,2019-07-23,2019,0,1,38,1,2,Colorado Springs,CO,5,False,other,Car,1,False
4481,2019-07-25,2019,0,0,38,1,1,Port Allen,LA,18,False,undetermined,Not fleeing,0,False
4482,2019-07-26,2019,0,1,41,1,2,Hartford,CT,6,False,attack,Car,1,True
4483,2019-07-26,2019,0,1,49,1,5,Three Springs,PA,38,False,attack,Not fleeing,0,False
4484,2019-07-26,2019,0,1,56,1,5,Sun City,SC,40,True,other,Not fleeing,0,False
4486,2019-07-28,2019,0,1,62,1,2,Boyton Beach,FL,9,False,attack,Not fleeing,0,False
4489,2019-07-30,2019,0,1,31,1,5,Portland,OR,37,False,attack,Not fleeing,0,False
4490,2019-07-31,2019,0,1,37,1,5,Roy,UT,44,False,other,Not fleeing,0,False
4491,2019-07-31,2019,0,1,37,1,2,San Antonio,TX,43,False,attack,Not fleeing,0,False
4492,2019-07-31,2019,0,1,28,1,5,Council Bluffs,IA,12,False,attack,Car,1,False
4495,2019-07-31,2019,1,1,46,1,0,Austin,TX,43,True,other,Not fleeing,0,False
4496,2019-08-01,2019,0,1,21,1,1,Los Angeles,CA,4,False,attack,Foot,1,False
4498,2019-08-01,2019,0,0,30,0,5,Arlington,TX,43,False,other,Not fleeing,0,False
4499,2019-08-01,2019,0,1,36,1,5,Charleston,WV,49,False,attack,Other,1,False
4501,2019-08-01,2019,0,1,48,1,5,Tampa,FL,9,True,other,Not fleeing,0,False
4503,2019-08-02,2019,0,1,34,1,1,Minneapolis,MN,23,False,attack,Not fleeing,0,True
4504,2019-08-02,2019,0,1,45,1,1,Indianapolis,IN,15,False,attack,Not fleeing,0,False
4505,2019-08-03,2019,0,1,19,1,1,Colorado Springs,CO,5,False,other,Foot,1,True
4506,2019-08-03,2019,0,1,32,1,2,Revere,MA,19,False,attack,Car,1,False
4508,2019-08-03,2019,0,1,32,1,5,Carson City,NV,33,False,attack,Not fleeing,0,False
4510,2019-08-04,2019,0,1,24,1,5,Dayton,OH,35,True,attack,Not fleeing,0,False
4511,2019-08-04,2019,0,1,65,1,5,Hanceville,AL,1,True,attack,Not fleeing,0,False
4512,2019-08-05,2019,0,1,29,1,2,Salt Lake City,UT,44,False,attack,Not fleeing,0,True
4513,2019-08-05,2019,0,1,49,1,1,Memphis,TN,42,False,attack,Foot,1,False
4514,2019-08-05,2019,0,1,19,1,2,Bakersfield,CA,4,False,other,Car,1,False
4515,2019-08-05,2019,0,1,56,1,5,Lowell,AR,2,True,undetermined,Not fleeing,0,False
4516,2019-08-05,2019,0,1,39,1,1,Irvington,NJ,31,False,attack,Not fleeing,0,False
4517,2019-08-05,2019,0,1,43,1,5,Pocahontas County,WV,49,False,attack,Car,1,False
4518,2019-08-05,2019,0,1,57,1,5,Rifle,CO,5,True,other,Foot,1,False
4519,2019-08-06,2019,0,1,49,1,5,Shaler Township,PA,38,False,attack,Not fleeing,0,False
4520,2019-08-07,2019,0,1,18,1,1,Longview,TX,43,False,attack,Not fleeing,0,False
4521,2019-08-08,2019,0,1,27,1,1,Moss Point,MS,25,False,attack,Foot,1,True
4524,2019-08-09,2019,0,1,52,1,2,Garland,TX,43,False,attack,Not fleeing,0,False
4525,2019-08-09,2019,0,1,37,1,2,Kansas City,MO,24,False,attack,Foot,1,False
4528,2019-08-10,2019,0,1,45,1,5,Augusta,GA,10,False,attack,Car,1,False
4530,2019-08-12,2019,0,1,49,1,5,Riverside,CA,4,False,attack,Not fleeing,0,False
4531,2019-08-12,2019,0,1,38,1,5,Chetopa,KS,16,False,attack,Not fleeing,0,False
4532,2019-08-13,2019,0,0,31,1,5,Joplin,MO,24,False,attack,Not fleeing,0,False
4533,2019-08-13,2019,0,1,51,1,1,Clinton,TN,42,True,attack,Not fleeing,0,False
4534,2019-08-13,2019,0,1,37,1,5,Louisville,KY,17,False,attack,Not fleeing,0,False
4535,2019-08-13,2019,0,1,51,1,1,Kansas City,KS,16,False,attack,Not fleeing,0,False
4536,2019-08-13,2019,0,1,20,1,5,Ramseur,NC,27,False,attack,Car,1,False
4539,2019-08-15,2019,0,1,31,0,2,Denver,CO,5,False,attack,Foot,1,False
4540,2019-08-16,2019,0,1,26,1,2,Ogden,UT,44,False,attack,Not fleeing,0,True
4542,2019-08-17,2019,0,1,25,1,1,Gary,IN,15,False,undetermined,Not fleeing,0,False
4543,2019-08-17,2019,0,1,37,1,1,Newport News,VA,45,False,attack,Car,1,False
4544,2019-08-17,2019,0,1,62,1,5,Springville,IN,15,False,attack,Not fleeing,0,False
4545,2019-08-17,2019,0,1,27,1,1,Dallas,TX,43,False,attack,Car,1,True
4546,2019-08-18,2019,0,1,33,1,2,Los Angeles,CA,4,False,attack,Foot,1,True
4549,2019-08-19,2019,0,1,39,1,2,Los Angeles,CA,4,False,attack,Foot,1,False
4551,2019-08-21,2019,0,1,18,1,1,Fort Worth,TX,43,False,attack,Foot,1,True
4552,2019-08-21,2019,0,1,27,1,5,Nicholasville,KY,17,False,undetermined,Not fleeing,0,False
4553,2019-08-21,2019,0,1,50,1,2,Stanton,CA,4,False,undetermined,Not fleeing,0,False
4555,2019-08-22,2019,0,1,57,1,5,Albuquerque,NM,32,False,attack,Not fleeing,0,False
4557,2019-08-22,2019,0,1,29,1,1,Dayton,OH,35,False,attack,Foot,1,False
4558,2019-08-22,2019,0,0,39,1,5,Glennville,GA,10,False,attack,Not fleeing,0,False
4560,2019-08-23,2019,0,0,31,1,5,West Valley City,UT,44,False,other,Not fleeing,0,True
4561,2019-08-23,2019,0,1,34,1,5,Cottage Grove,OR,37,False,other,Not fleeing,0,False
4562,2019-08-24,2019,0,1,52,1,2,El Cerrito,CA,4,True,attack,Not fleeing,0,True
4563,2019-08-26,2019,0,0,33,1,1,Knoxville,TN,42,False,attack,Not fleeing,0,False
4565,2019-08-27,2019,0,1,37,1,1,Helena,AR,2,False,attack,Not fleeing,0,False
4567,2019-08-27,2019,0,1,52,1,1,Baton Rouge,LA,18,True,attack,Car,1,False
4568,2019-08-28,2019,0,1,62,1,1,Gordo,AL,1,True,other,Not fleeing,0,False
4569,2019-08-28,2019,0,1,30,1,1,Baltimore,MD,20,False,attack,Car,1,False
4570,2019-08-28,2019,0,1,28,1,5,Salina,KS,16,False,other,Not fleeing,0,False
4574,2019-08-30,2019,0,1,51,1,2,Tolleson,AZ,3,False,attack,Other,1,False
4576,2019-08-31,2019,0,1,23,1,1,St. Louis,MO,24,False,other,Foot,1,False
4580,2019-08-31,2019,0,1,36,1,5,Odessa,TX,43,True,attack,Car,1,False
4581,2019-08-31,2019,0,1,37,1,2,Denver,CO,5,False,attack,Not fleeing,0,False
4582,2019-09-01,2019,0,1,49,1,5,Sand Springs,OK,36,False,attack,Car,1,True
4583,2019-09-01,2019,0,1,49,1,5,Caldwell,ID,13,False,attack,Not fleeing,0,False
4585,2019-09-02,2019,0,1,35,1,5,Missoula,MT,26,True,attack,Not fleeing,0,False
4586,2019-09-02,2019,0,1,17,1,5,Kerrville,TX,43,False,other,Not fleeing,0,False
4588,2019-09-03,2019,0,1,30,1,5,Bluff City,TN,42,False,attack,Car,1,False
4589,2019-09-03,2019,0,1,34,1,2,Kaukauna,WI,48,False,other,Car,1,False
4590,2019-09-03,2019,0,1,46,1,5,Van Wert,OH,35,True,other,Car,1,False
4591,2019-09-04,2019,0,1,29,1,5,Coeur d'Alene,ID,13,False,attack,Not fleeing,0,False
4594,2019-09-05,2019,0,1,28,1,1,St. Louis,MO,24,False,attack,Not fleeing,0,False
4596,2019-09-05,2019,0,0,43,1,5,East Hartford,CT,6,False,attack,Not fleeing,0,False
4597,2019-09-06,2019,0,1,42,1,1,Glendora,CA,4,False,other,Foot,1,False
4598,2019-09-07,2019,0,1,30,1,2,Richfield,MN,23,True,other,Car,1,False
4601,2019-09-08,2019,0,1,24,1,1,Tacoma,WA,47,False,undetermined,Foot,1,False
4602,2019-09-09,2019,0,1,27,1,1,Oklahoma City,OK,36,False,attack,Other,1,True
4603,2019-09-09,2019,0,1,41,1,5,Aberdeen,WA,47,False,attack,Foot,1,False
4604,2019-09-09,2019,0,1,47,1,2,Phoenix,AZ,3,False,attack,Not fleeing,0,False
4605,2019-09-10,2019,0,1,26,1,1,Wellington,UT,44,True,other,Not fleeing,0,True
4606,2019-09-11,2019,0,1,20,1,5,Burlington,IA,12,False,attack,Foot,1,False
4607,2019-09-11,2019,0,1,18,1,1,Columbus,OH,35,False,other,Car,1,False
4608,2019-09-12,2019,0,1,37,1,1,Houston,TX,43,False,attack,Foot,1,False
4609,2019-09-12,2019,0,1,29,1,5,Independence,MO,24,False,attack,Not fleeing,0,False
4610,2019-09-12,2019,0,1,35,1,2,Santa Clarita,CA,4,False,attack,Not fleeing,0,False
4611,2019-09-13,2019,0,1,77,1,5,Loyal,WI,48,False,attack,Not fleeing,0,False
4613,2019-09-14,2019,0,1,31,1,1,Arlington,TX,43,True,attack,Not fleeing,0,True
4614,2019-09-14,2019,0,0,54,1,1,Baton Rouge,LA,18,False,undetermined,Not fleeing,0,False
4615,2019-09-14,2019,0,1,33,1,2,Plainview,TX,43,True,attack,Not fleeing,0,False
4616,2019-09-14,2019,0,1,76,1,5,Ooltewah,TN,42,True,attack,Not fleeing,0,False
4617,2019-09-15,2019,0,1,28,1,5,Oklahoma City,OK,36,True,attack,Not fleeing,0,True
4618,2019-09-15,2019,0,1,31,1,1,St. Paul,MN,23,False,attack,Not fleeing,0,True
4620,2019-09-16,2019,0,1,53,1,1,Washington,DC,7,False,attack,Not fleeing,0,False
4621,2019-09-16,2019,0,1,33,1,5,Elizabethon,TN,42,False,attack,Foot,1,False
4622,2019-09-16,2019,0,1,37,1,5,Sanger,TX,43,False,attack,Foot,1,False
4624,2019-09-17,2019,0,1,57,0,5,Richmond,VA,45,True,attack,Not fleeing,0,True
4626,2019-09-17,2019,0,1,36,1,5,Oceanside,NY,34,True,attack,Not fleeing,0,False
4627,2019-09-17,2019,1,1,39,1,1,New York,NY,34,False,attack,Foot,1,True
4628,2019-09-18,2019,0,1,43,1,5,Salem,OR,37,False,attack,Not fleeing,0,False
4629,2019-09-18,2019,0,1,44,1,5,Tallahassee,FL,9,False,attack,Not fleeing,0,False
4630,2019-09-18,2019,0,1,33,1,1,Memphis,TN,42,False,attack,Not fleeing,0,False
4631,2019-09-18,2019,1,1,49,1,1,Wilkinsburg,PA,38,False,attack,Not fleeing,0,False
4632,2019-09-19,2019,0,1,18,1,1,Long Beach,CA,4,False,attack,Not fleeing,0,False
4634,2019-09-20,2019,0,1,21,1,5,Gainesville,GA,10,True,attack,Not fleeing,0,True
4635,2019-09-20,2019,0,1,57,1,5,Lakewood,CO,5,False,attack,Not fleeing,0,False
4636,2019-09-21,2019,0,1,29,1,5,Ada,OK,36,False,attack,Not fleeing,0,False
4637,2019-09-21,2019,0,1,58,1,3,Riverton,WY,50,True,attack,Not fleeing,0,False
4638,2019-09-22,2019,0,1,74,1,5,Austin,TX,43,False,attack,Not fleeing,0,False
4639,2019-09-23,2019,0,1,63,1,2,Los Angeles,CA,4,False,other,Not fleeing,0,False
4640,2019-09-23,2019,0,1,28,1,5,Floyd County,GA,10,False,attack,Foot,1,False
4643,2019-09-24,2019,0,1,67,1,5,Richlands,NC,27,False,attack,Car,1,False
4645,2019-09-25,2019,0,1,64,1,5,Hartsville,SC,40,False,attack,Not fleeing,0,False
4646,2019-09-25,2019,1,1,32,1,5,Lacombe,LA,18,True,attack,Not fleeing,0,False
4647,2019-09-26,2019,0,1,49,1,1,Hyattsville,MD,20,False,attack,Not fleeing,0,False
4648,2019-09-26,2019,0,1,28,1,5,Lexington County,SC,40,False,attack,Other,1,False
4651,2019-09-28,2019,0,1,31,1,1,Baltimore,MD,20,False,attack,Foot,1,False
4653,2019-09-29,2019,0,1,20,1,5,Monument,CO,5,True,attack,Not fleeing,0,False
4655,2019-09-29,2019,0,1,27,1,1,New York,NY,34,False,attack,Not fleeing,0,True
4656,2019-09-29,2019,0,1,38,0,5,Cotter,MO,24,False,attack,Car,1,False
4657,2019-09-29,2019,1,0,37,1,5,Longview,TX,43,False,attack,Foot,1,False
4658,2019-09-30,2019,0,1,36,1,5,Yucca Valley,CA,4,False,attack,Car,1,False
4659,2019-09-30,2019,1,1,35,1,2,Gainesville,GA,10,False,other,Foot,1,False
4660,2019-10-01,2019,0,1,50,1,5,Drennen,WV,49,False,attack,Not fleeing,0,False
4661,2019-10-01,2019,0,1,75,1,5,Elkton,KY,17,False,attack,Not fleeing,0,False
4662,2019-10-01,2019,0,1,32,1,5,Bridgeview,IL,14,False,attack,Foot,1,False
4663,2019-10-01,2019,0,1,34,1,5,Rutland,VT,46,False,attack,Car,1,False
4665,2019-10-03,2019,0,1,24,1,1,Oklahoma City,OK,36,False,attack,Not fleeing,0,True
4666,2019-10-04,2019,0,1,37,1,5,Jacksonville,FL,9,True,attack,Not fleeing,0,False
4667,2019-10-05,2019,0,1,33,1,5,Carrollton,TX,43,False,attack,Not fleeing,0,False
4670,2019-10-06,2019,0,1,37,1,2,Los Angeles,CA,4,True,other,Not fleeing,0,False
4671,2019-10-06,2019,0,1,55,1,1,Sacramento,CA,4,False,other,Not fleeing,0,True
4672,2019-10-07,2019,0,1,31,1,5,Kountze,TX,43,False,other,Not fleeing,0,False
4673,2019-10-07,2019,0,1,54,1,5,Tahlequah,OK,36,True,attack,Not fleeing,0,True
4674,2019-10-08,2019,0,1,37,1,1,Beaumont,TX,43,False,attack,Not fleeing,0,False
4675,2019-10-08,2019,0,1,48,1,5,Lincoln,NE,29,False,attack,Not fleeing,0,False
4676,2019-10-08,2019,0,1,28,1,5,Layton,UT,44,False,attack,Car,1,False
4677,2019-10-09,2019,0,1,31,1,1,Oklahoma City,OK,36,False,attack,Not fleeing,0,True
4678,2019-10-10,2019,0,1,48,1,5,Los Angeles,CA,4,False,other,Car,1,False
4679,2019-10-10,2019,0,1,58,1,5,Farmington,NM,32,False,attack,Not fleeing,0,True
4682,2019-10-11,2019,0,1,19,1,5,Pittsburg,OK,36,False,attack,Other,1,False
4683,2019-10-12,2019,0,0,28,0,1,Fort Worth,TX,43,False,other,Not fleeing,0,True
4685,2019-10-12,2019,0,1,21,1,1,El Monte,CA,4,False,attack,Foot,1,False
4686,2019-10-12,2019,0,1,57,1,2,North Port,FL,9,False,attack,Not fleeing,0,False
4687,2019-10-13,2019,0,1,17,1,2,Glendale,AZ,3,False,attack,Not fleeing,0,False
4688,2019-10-13,2019,0,1,22,1,2,Corpus Christi,TX,43,False,other,Not fleeing,0,True
4689,2019-10-13,2019,0,1,26,1,2,Buckeye,AZ,3,False,attack,Not fleeing,0,False
4691,2019-10-14,2019,0,0,31,1,1,Ethel,LA,18,True,undetermined,Foot,1,False
4692,2019-10-14,2019,0,1,61,1,1,High Point,NC,27,False,attack,Not fleeing,0,False
4693,2019-10-14,2019,0,1,54,0,5,Athens,GA,10,False,attack,Not fleeing,0,True
4694,2019-10-15,2019,0,1,28,1,5,Jamestown,NC,27,True,attack,Not fleeing,0,False
4695,2019-10-15,2019,0,0,30,1,5,Hope Ranch,CA,4,False,other,Not fleeing,0,False
4696,2019-10-15,2019,0,1,30,1,1,New York,NY,34,False,attack,Not fleeing,0,False
4697,2019-10-15,2019,0,1,28,1,5,Wendell,ID,13,False,other,Car,1,False
4698,2019-10-15,2019,0,1,26,1,1,Stone Mountain,GA,10,False,attack,Not fleeing,0,False
4699,2019-10-16,2019,0,1,28,1,5,Roanoke,VA,45,False,attack,Other,1,False
4700,2019-10-16,2019,0,1,21,1,1,Sherman Oaks,CA,4,False,other,Not fleeing,0,False
4701,2019-10-17,2019,0,1,31,1,1,New York,NY,34,False,attack,Not fleeing,0,False
4702,2019-10-17,2019,0,1,27,1,5,Oakridge,OR,37,False,other,Not fleeing,0,False
4703,2019-10-17,2019,0,1,34,1,1,Warren,AR,2,False,attack,Car,1,False
4704,2019-10-17,2019,0,1,22,1,1,Fayette,MS,25,False,attack,Car,1,False
4706,2019-10-18,2019,0,1,29,1,5,Idaho Falls,ID,13,True,attack,Not fleeing,0,False
4707,2019-10-18,2019,0,1,38,1,5,Farmingdale,NJ,31,False,attack,Not fleeing,0,False
4708,2019-10-19,2019,0,1,51,1,5,Leesburg,FL,9,True,other,Not fleeing,0,False
4710,2019-10-19,2019,0,1,34,1,5,Palestine,TX,43,False,attack,Other,1,False
4711,2019-10-20,2019,0,1,30,1,1,St. Louis,MO,24,False,attack,Car,1,False
4712,2019-10-20,2019,0,1,33,0,5,Boise,ID,13,True,attack,Not fleeing,0,True
4713,2019-10-21,2019,0,1,21,1,5,Trotwood,OH,35,False,attack,Car,1,False
4714,2019-10-21,2019,0,1,39,1,5,Hillsboro,OR,37,False,attack,Not fleeing,0,False
4715,2019-10-21,2019,0,1,37,0,2,Henderson,NV,33,False,attack,Not fleeing,0,True
4718,2019-10-23,2019,0,1,34,1,5,Sweetwater,TX,43,False,attack,Not fleeing,0,False
4719,2019-10-23,2019,0,1,47,1,5,El Paso,TX,43,False,attack,Car,1,False
4721,2019-10-23,2019,0,1,29,1,1,New York,NY,34,False,attack,Not fleeing,0,True
4722,2019-10-23,2019,0,1,29,1,5,Huntington,IN,15,True,attack,Foot,1,False
4723,2019-10-23,2019,0,1,44,1,1,Long Beach,CA,4,False,attack,Not fleeing,0,True
4724,2019-10-24,2019,0,1,53,1,5,Greenville,NC,27,False,other,Not fleeing,0,False
4726,2019-10-25,2019,0,1,45,0,5,Bossier City,LA,18,False,other,Not fleeing,0,False
4727,2019-10-25,2019,0,1,19,1,5,Morristown,TN,42,False,attack,Not fleeing,0,False
4728,2019-10-25,2019,0,1,40,1,5,Kansas,OK,36,False,attack,Not fleeing,0,False
4729,2019-10-25,2019,0,1,33,1,1,New York,NY,34,False,attack,Not fleeing,0,False
4732,2019-10-26,2019,0,1,45,1,0,Athens,GA,10,False,attack,Foot,1,True
4734,2019-10-26,2019,1,1,27,1,5,Walloon Lake,MI,22,True,attack,Not fleeing,0,False
4735,2019-10-27,2019,0,1,63,1,5,Madison,WI,48,False,attack,Not fleeing,0,False
4736,2019-10-27,2019,0,1,50,1,2,Tulsa,OK,36,False,attack,Not fleeing,0,True
4737,2019-10-27,2019,0,1,25,1,1,Carmichael,CA,4,False,attack,Not fleeing,0,False
4738,2019-10-27,2019,1,1,39,1,1,Madison,AL,1,False,attack,Not fleeing,0,False
4739,2019-10-27,2019,1,1,42,1,2,Porterville,CA,4,True,attack,Not fleeing,0,False
4740,2019-10-28,2019,0,1,25,1,5,Evansville,IN,15,False,attack,Not fleeing,0,True
4741,2019-10-30,2019,0,1,24,1,1,Baltimore,MD,20,False,attack,Not fleeing,0,True
4742,2019-10-30,2019,0,1,37,1,5,Ona,WV,49,False,attack,Not fleeing,0,False
4744,2019-10-30,2019,0,1,37,1,0,Fresno,CA,4,False,other,Not fleeing,0,False
4745,2019-10-30,2019,0,1,62,1,5,Lancaster,CA,4,False,other,Not fleeing,0,False
4746,2019-10-31,2019,0,1,34,1,5,Bascom,FL,9,False,attack,Car,1,False
4747,2019-10-31,2019,0,1,33,1,5,San Jose,CA,4,True,attack,Not fleeing,0,True
4748,2019-10-31,2019,0,1,56,1,5,Pearson,GA,10,False,attack,Not fleeing,0,False
4749,2019-11-01,2019,0,1,46,1,2,Adams County,CO,5,False,attack,Not fleeing,0,False
4750,2019-11-01,2019,0,1,41,1,2,Orlando,FL,9,False,attack,Not fleeing,0,False
4751,2019-11-01,2019,0,1,38,1,2,Odessa,TX,43,False,attack,Car,1,False
4752,2019-11-01,2019,0,1,22,1,2,Alamogordo,NM,32,False,attack,Not fleeing,0,False
4753,2019-11-02,2019,0,1,42,1,5,Dexter,KY,17,False,attack,Not fleeing,0,False
4754,2019-11-02,2019,1,1,29,1,5,Vero Beach,FL,9,False,attack,Not fleeing,0,False
4755,2019-11-03,2019,0,1,56,1,5,Parkland,WA,47,True,other,Not fleeing,0,True
4756,2019-11-03,2019,0,1,32,1,1,Phoenix,AZ,3,False,attack,Not fleeing,0,False
4758,2019-11-04,2019,0,1,31,1,5,Glendale,AZ,3,True,attack,Not fleeing,0,True
4759,2019-11-04,2019,0,1,21,1,2,Las Cruces,NM,32,False,attack,Not fleeing,0,False
4760,2019-11-04,2019,0,1,31,1,5,Two Rivers,WI,48,False,other,Not fleeing,0,False
4761,2019-11-05,2019,0,1,48,1,1,East Cleveland,OH,35,False,attack,Not fleeing,0,True
4762,2019-11-05,2019,0,1,58,1,5,Pettis County,MO,24,False,attack,Not fleeing,0,False
4763,2019-11-05,2019,0,1,32,1,0,Leon,WI,48,False,other,Not fleeing,0,False
4764,2019-11-05,2019,1,1,45,1,5,Willis,TX,43,False,other,Car,1,False
4765,2019-11-06,2019,0,1,37,1,1,Tahlequah,OK,36,False,attack,Not fleeing,0,False
4766,2019-11-06,2019,0,1,20,1,5,Henryetta,OK,36,False,undetermined,Not fleeing,0,False
4767,2019-11-06,2019,0,1,34,1,2,San Antonio,TX,43,False,other,Not fleeing,0,False
4768,2019-11-06,2019,0,1,31,1,1,Fayetteville,NC,27,False,attack,Not fleeing,0,False
4769,2019-11-07,2019,0,1,26,1,5,Wadsworth,OH,35,False,attack,Not fleeing,0,False
4770,2019-11-07,2019,0,1,32,1,1,Louisville,KY,17,False,attack,Not fleeing,0,True
4771,2019-11-07,2019,0,1,66,1,5,Conyers,GA,10,False,attack,Not fleeing,0,False
4772,2019-11-07,2019,0,1,37,1,5,Ashtabula Township,OH,35,False,other,Not fleeing,0,False
4773,2019-11-08,2019,0,1,38,1,5,Lincolnton,NC,27,True,attack,Not fleeing,0,False
4775,2019-11-09,2019,0,1,44,1,5,Everett,WA,47,True,other,Not fleeing,0,False
4776,2019-11-09,2019,1,1,28,1,5,Union County,SC,40,False,other,Not fleeing,0,False
4777,2019-11-11,2019,0,1,22,1,5,Lakewood,CO,5,False,other,Foot,1,False
4778,2019-11-11,2019,0,1,59,0,5,Loveland,CO,5,False,attack,Not fleeing,0,False
4780,2019-11-11,2019,0,1,20,0,5,Lakeland,FL,9,False,attack,Not fleeing,0,False
4781,2019-11-12,2019,0,1,39,1,5,Oklahoma City,OK,36,False,attack,Not fleeing,0,False
4782,2019-11-12,2019,0,1,30,1,4,Honolulu,HI,11,False,other,Not fleeing,0,False
4783,2019-11-13,2019,0,1,27,1,1,Wilson,NC,27,False,attack,Foot,1,False
4784,2019-11-13,2019,0,1,37,1,5,Mandarin,FL,9,True,undetermined,Not fleeing,0,True
4785,2019-11-13,2019,0,1,37,1,2,Los Angeles,CA,4,False,other,Foot,1,False
4786,2019-11-14,2019,0,1,52,1,5,Beaumont,TX,43,False,attack,Not fleeing,0,False
4787,2019-11-14,2019,0,1,35,1,5,Fox Crossing,WI,48,True,other,Not fleeing,0,False
